Imagen,ID,X,Y,Width,Height,Área,Perímetro,Circularidad,Contraste,Energía,Homogeneidad,Cluster Shade,Cluster Prominencia,Correlación Haralick,Entropía
N4.png,50,680,380,113,113,9860.5,371.2619731,0.898975518,36.72526865,0.094038848,0.555565975,1114887.902,353994343.9,0.994417614,9.009386062
N4.png,51,1130,341,107,115,9516,365.0193337,0.897496082,35.3147662,0.106801141,0.490851159,769365.0739,254573903,0.993888879,9.413727919
N4.png,52,912,335,98,117,8933,363.5634899,0.849271736,33.17464094,0.086150078,0.523711891,1267004.253,423649888,0.995265766,9.482958305
N4.png,53,813,328,102,117,9660,373.0782076,0.872142052,26.62977067,0.087292954,0.536507356,1396693.539,379737699.6,0.995453387,9.23675126
N4.png,54,153,283,113,115,9836,372.3330404,0.891590086,44.78804348,0.087192794,0.464071963,969556.0004,421488080.1,0.994462806,9.696261965
N4.png,55,431,243,108,118,9796,371.8477603,0.890283451,35.51338508,0.064488479,0.491280696,455866.1127,260586884.7,0.994297294,9.796250788
N4.png,56,1514,241,86,120,8287,356.450791,0.819611488,22.89058824,0.09714039,0.580861238,807375.3737,246906653.9,0.995684782,8.836119765
N4.png,57,706,226,110,106,8801,351.847761,0.893371928,34.70096936,0.086045134,0.492608241,647828.9351,275686192.9,0.994481908,9.519535384
N4.png,58,314,225,109,119,9910,374.6761881,0.887097453,43.20339247,0.063920214,0.463802554,912446.3313,336338814,0.99327851,9.927463746
N4.png,59,877,169,115,84,7173.5,326.6345563,0.844922176,26.28905597,0.127891621,0.590560699,1426081.749,409402663.8,0.996412559,8.233853333
N4.png,60,990,143,112,101,8459,349.362479,0.870916198,38.00231915,0.117144746,0.477720203,750927.5455,280976897.7,0.994057091,9.277939157
N4.png,61,403,122,121,114,10373,387.5046154,0.868081464,32.87134503,0.082645751,0.519425101,994258.6873,313155111.5,0.994596725,9.523498027
N4.png,62,259,116,108,126,10341,387.8477608,0.86387285,36.37872719,0.07800003,0.515977109,1028925.682,292954794.6,0.993617663,9.394635813
N4.png,63,1577,89,23,95,1655,213.2548332,0.457309366,43.51674641,0.114849979,0.451551068,1026942.97,250176005.7,0.990457755,8.467213413
N4.png,64,1244,75,122,101,8930,367.0193335,0.833073728,28.93069307,0.071128364,0.458803066,791936.0179,220823938,0.993780443,9.778195261
N4.png,65,1496,70,84,145,8811.5,376.0904005,0.782843974,35.59800582,0.0998839,0.507917127,785972.5796,315504049.9,0.994653336,9.406339766
N4.png,66,609,59,123,123,11537.5,404.2325355,0.887276638,33.30214581,0.097001569,0.540276683,851890.391,278264742.5,0.99431332,9.272609647
N4.png,67,33,52,122,126,11857.5,408.2325355,0.894103446,35.63019808,0.098115965,0.582864729,1231441.169,387457658.5,0.994925618,8.958651358
N4.png,68,1242,22,87,81,3449,284.7939364,0.534369401,24.33921906,0.05011406,0.397043314,457905.7136,127281731.8,0.991621154,10.06791007
N4.png,69,356,15,133,126,12457,421.445739,0.881332923,29.49242424,0.092314869,0.546617082,1012139.105,309852230.8,0.99526386,9.23527076
N4.png,70,1158,12,87,107,7499.5,330.693433,0.861769327,35.2715714,0.056098665,0.44683056,628703.2906,266668031.3,0.993626609,10.05601946
N4.png,71,0,11,35,104,2553.5,241.7817448,0.548906927,68.17986425,0.105480549,0.567125537,1201832.222,388725978.5,0.991096909,8.355843516
N4.png,72,1392,0,118,86,8229,353.6223656,0.82694662,40.25978931,0.097221,0.496487353,771397.047,269152005,0.992932048,9.469144736
N4.png,73,1242,0,114,69,5198,316.3086547,0.652865906,39.47236116,0.059029941,0.419217234,677727.1473,177644930.8,0.988737387,9.899261124
N4.png,74,1182,0,31,7,132,66.14213538,0.37916424,26.65238095,0.060609153,0.184601126,73447.41829,100360255.7,0.992950007,8.307056063
N4.png,75,1022,0,123,107,10706,405.9066348,0.816553797,33.50406006,0.099110364,0.602257428,1336016.387,358818747,0.994270175,8.879359174
N4.png,76,584,0,124,72,6946.5,348.7523071,0.717697983,26.12466125,0.085210974,0.58713182,799822.8329,196479667.4,0.993772088,9.089168554
N4.png,77,185,0,114,49,4187,285.6812392,0.644687698,34.71681416,0.143852303,0.65906078,1575485.635,421890488.1,0.995109908,7.712561816
